y_true,y_pred
3243.52019264,25670.428
0.0,9937.119
13643.32958352,23028.527
10.0,9937.119
991.0,9937.119
66.0,9937.182
0.0,9937.119
1367.95703198,9937.119
131.0,9996.128
102.0,9937.276
1.12062145,11178.766
89.4176676,9937.119
4282.51553388,21435.068
0.0,9937.119
21573.0,23529.973
43210.0,9937.119
5887.84647561,21210.14
2046.0,25181.777
0.9390479604,9943.949
816.62907303,25155.521
0.0,9937.208
4436.0,20696.977
672.15026115,26964.053
0.0,9937.119
2861.746457013,10263.0625
748.415232,12071.182
4665.0,13076.494
1085.0,9937.119
2827.0,9936.227
670.0,18120.547
1.0,9937.119
2244.0,11068.969
5.0,9937.119
1636.0,9986.007
83784.0,10230.66
420.45534433,26785.648
4.0,9937.119
3316.4895307314,9934.92
2112.0,26748.896
2008.0,9937.213
65.0,9937.119
5822.98261727,9937.119
153.18782589,11280.998
9.1308,10569.582
1055.0,25376.736
1.0,9937.119
0.0,9937.119
2296.0,11272.103
8548.0,21910.883
5750.0,9937.339
1361.88147864,13678.439
4929.0,9937.119
546.0,9935.125
23.41074477,22039.213
981.0,23315.69
25.0,9937.119
0.0,9937.119
1251.37639488,9935.714
3376.6790524,9936.665
14.8019366,17983.062
16156.0,9937.119
50.0,9937.119
585.5,9937.297
2727.0230412,27084.23
2079.0,9937.119
555.0,9937.201
25.0,9937.119
8.54060916,9937.119
1.0,9933.667
3585.0,9937.119
25.74949405,9937.336
98.5402228176,9934.957
12434.0,10350.809
10806.0,9933.909
1421.0,9937.119
104069.0,9937.119
7685.12609335,9937.119
0.0,9937.207
11892.68205195,13234.777
5155.805370324,23038.379
19.09344325,9937.17
16386.9525740927,26301.393
16.472691,9935.902
4082.0,10920.853
5050.0,9937.119
2091.0,9937.119
12305.0,9937.119
1013.0,9942.225
301.0,13590.968
323.0,13299.629
248.21699422,11607.039
18784.5,25747.898
119.0,9937.119
1.27382369,10068.699
595.46,9937.119
2701.0,9937.119
7.0,9933.508
1.0,9937.154
2.08155534,9937.327
2050.0,10039.132
321.0,22376.035
16251.0,9937.119
