y_true,y_pred
16386.953,40227.543
16.47269,7749.1387
4082.0,17581.68
5050.0,18348.053
2091.0,17518.72
12305.0,17902.148
1013.0,16564.91
301.0,8345.219
323.0,8389.603
248.217,8708.35
18784.5,25962.633
119.0,7749.1387
1.2738237,7151.0
595.46,17808.762
2701.0,17793.479
7.0,8490.322
1.0,8504.218
2.0815554,10275.162
2050.0,10852.538
321.0,16126.846
16251.0,23673.152
10268.66,18493.484
8528.195,8949.672
1325.0,16777.266
53.97319,7749.1387
343.0,8887.306
831.0,8286.139
120.0,8176.533
1305.0,18464.793
10.0,8589.666
5175.0,18175.748
13.0,8569.498
10248.0,19384.158
11141.0,23664.709
705.0,9152.636
2100.0,16724.516
12.551004,7221.8164
25231.0,19174.012
2242.0,16937.477
7090.0,18615.611
1.2485595,9187.289
1144.568,18189.34
21311.139,21209.268
198.93636,18186.979
1580.0,9351.602
2975.0,17309.105
5285.0,18481.076
0.0,8671.211
81.0,9349.797
0.0,8722.399
2721.0,17930.248
0.0,8107.6055
1262.4297,18095.486
66972.266,62740.812
2376.656,15214.503
837.0,9992.743
3530.77,10430.468
728.90326,9399.588
5640.77,18126.316
5030.1924,8256.68
98.21968,7749.1387
3.3814514,8784.989
101.0,8534.545
2081.0,17850.15
2040.0,17355.564
1346.5973,19095.576
594.0,8194.749
